609,119.00,5339.71,52
610,119.00,5265.44,51
611,119.00,5189.71,51
612,65.00,5134.56,51
613,65.00,5090.81,50
614,65.00,5047.79,51
615,65.00,5004.78,52
616,65.00,4961.40,51
617,65.00,4918.38,51
618,65.00,4875.37,51
619,65.00,4831.99,51
620,65.00,4788.97,51
621,65.00,4745.96,51
622,65.00,4702.94,51
623,65.00,4659.93,51
624,65.00,4616.54,51
625,65.00,4573.53,52
626,84.00,4596.69,51
627,84.00,4647.79,51
628,84.00,4700.74,50
629,84.00,4753.68,51
630,84.00,4806.62,52
631,84.00,4859.56,51
632,84.00,4847.43,51
633,84.00,4795.96,51
634,84.00,4741.91,51
635,204.00,4802.21,52
636,204.00,4926.10,51
637,204.00,5056.25,51
638,204.00,5187.50,51
639,204.00,5318.38,51
640,204.00,5449.63,52
641,204.00,5580.88,51
642,204.00,5712.13,51
643,59.00,5736.03,51
644,59.00,5700.37,51
645,59.00,5661.03,51
646,59.00,5621.69,51
647,59.00,5581.62,51
648,59.00,5541.91,51
649,59.00,5502.57,51
650,59.00,5462.87,52
651,59.00,5423.16,51
652,59.00,5383.46,50
653,59.00,5344.12,51
654,59.00,5304.04,51
655,59.00,5264.71,52
656,59.00,5225.00,51
657,59.00,5185.29,51
658,59.00,5145.59,51
659,179.00,5063.60,51
660,179.00,4952.94,52
661,179.00,4838.60,51
662,179.00,4723.90,51
663,179.00,4609.19,51
664,78.00,4602.21,50
665,78.00,4648.16,52
666,78.00,4697.06,51
667,78.00,4745.96,51
668,78.00,4794.85,51
669,78.00,4844.12,51
670,78.00,4893.02,52
671,78.00,4942.28,51
672,78.00,4991.18,50
673,78.00,5040.44,51
674,78.00,5089.34,51
675,78.00,5138.60,52
676,78.00,5187.50,51
677,78.00,5236.77,51
678,78.00,5286.03,51
679,78.00,5334.93,51
680,78.00,5384.19,51
681,78.00,5433.09,51
682,78.00,5482.35,51
683,78.00,5531.25,51
684,78.00,5580.15,51
685,78.00,5629.41,52
686,78.00,5678.68,51
687,78.00,5727.57,50
688,78.00,5776.84,51
689,248.00,5887.50,51
690,248.00,6041.18,51
691,248.00,6199.27,53
692,248.00,6357.35,51
693,248.00,6515.81,51
694,248.00,6674.27,51
695,248.00,6832.72,52
696,248.00,6990.81,51
697,248.00,7149.27,51
698,248.00,7307.35,51
699,248.00,7465.81,51
700,248.00,7623.90,52
701,248.00,7781.99,51
702,248.00,7940.44,51
703,248.00,8098.53,51
704,122.00,8212.13,51
705,122.00,8292.65,52
706,122.00,8369.85,51
707,122.00,8447.06,51
708,122.00,8524.27,51
709,122.00,8601.47,51
710,122.00,8678.31,52
711,122.00,8755.52,51
712,122.00,8832.72,51
713,122.00,8909.56,51
714,28.00,8950.37,51
715,28.00,8969.49,50
716,28.00,8987.87,52
717,28.00,9006.25,51
718,28.00,9024.63,51
719,28.00,9042.65,51
720,28.00,9061.03,51
721,28.00,9079.78,51
722,28.00,9097.79,51
723,28.00,9116.18,51
724,28.00,9134.56,51
725,28.00,9153.31,51
726,28.00,9171.32,52
727,28.00,9189.71,50
728,28.00,9208.09,51
729,185.00,9287.87,51
730,185.00,9402.94,51
731,185.00,9521.69,52
732,185.00,9640.44,51
733,185.00,9759.56,51
734,248.00,9720.22,51
735,248.00,9578.31,51
736,248.00,9426.84,53
737,248.00,9274.27,51
738,248.00,9121.69,51
739,248.00,8969.49,51
740,248.00,8816.91,51
741,248.00,8664.34,52
742,185.00,8527.94,51
743,185.00,8406.25,51
744,185.00,8287.50,51
745,59.00,8274.27,51
746,59.00,8309.56,52
747,59.00,8347.06,50
748,59.00,8384.19,51
749,59.00,8420.96,51
750,59.00,8457.72,51
751,59.00,8494.49,52
752,59.00,8531.25,51
753,59.00,8568.02,51
754,59.00,8604.78,50
755,59.00,8641.91,51
756,59.00,8678.68,52
757,59.00,8715.44,51
758,59.00,8752.21,51
759,59.00,8788.97,51
760,59.00,8825.74,50
761,59.00,8862.50,52
762,59.00,8899.27,51
763,59.00,8936.03,51
764,59.00,8972.79,51
765,59.00,9009.56,51
766,59.00,9046.32,52
767,72.00,9026.84,51
768,72.00,8981.25,50
769,72.00,8934.19,51
770,72.00,8886.77,51
771,72.00,8839.71,52
772,72.00,8792.65,51
773,72.00,8745.59,51
774,72.00,8698.53,51
775,72.00,8651.10,50
776,72.00,8604.04,52
777,103.00,8630.88,51
778,103.00,8693.02,51
779,103.00,8757.72,51
780,103.00,8822.79,51
781,103.00,8887.50,52
782,103.00,8952.57,51
783,103.00,9017.28,51
784,103.00,9082.35,51
785,103.00,9147.06,51
786,103.00,9212.13,52
787,103.00,9277.21,51
788,103.00,9341.91,50
789,103.00,9406.62,51
790,103.00,9471.69,51
791,103.00,9536.77,52
792,255.00,9477.57,51
793,255.00,9333.82,51
794,255.00,9181.99,51
795,255.00,9029.78,51
796,255.00,8877.21,52
797,255.00,8724.63,52
798,255.00,8572.43,51
799,255.00,8419.85,51
800,255.00,8267.28,51
801,255.00,8114.71,52
802,255.00,7962.13,51
803,255.00,7809.56,51
804,255.00,7657.35,51
805,255.00,7504.78,51
806,255.00,7352.21,52
807,255.00,7199.63,51
808,255.00,7047.06,51
809,255.00,6894.49,51
810,255.00,6741.91,51
811,255.00,6589.71,52
812,255.00,6437.13,51
813,255.00,6284.56,51
814,255.00,6131.99,51
815,255.00,5979.41,51
816,255.00,5826.84,53
817,255.00,5674.27,51
818,128.00,5664.34,51
819,128.00,5738.24,51
820,128.00,5818.75,50
821,128.00,5899.63,52
822,128.00,5980.88,51
823,128.00,6062.13,51
824,128.00,6143.38,51
825,128.00,6224.27,51
826,128.00,6305.52,52
827,128.00,6386.77,51
828,128.00,6468.02,51
829,128.00,6548.90,51
830,128.00,6630.15,51
831,128.00,6711.03,52
832,128.00,6792.28,51
833,128.00,6873.53,51
834,128.00,6954.78,51
835,128.00,7035.66,51
836,128.00,7116.91,52
837,128.00,7197.79,51
838,53.00,7206.62,50
839,53.00,7173.53,51
840,53.00,7137.87,51
841,53.00,7101.47,52
842,53.00,7065.44,51
843,53.00,7029.41,51
844,53.00,6993.02,51
845,53.00,6956.62,50
846,53.00,6920.59,52
847,53.00,6884.19,51
848,53.00,6848.16,51
849,53.00,6811.77,51
850,53.00,6775.74,51
851,53.00,6739.71,52
852,53.00,6703.31,50
853,53.00,6667.28,51
854,53.00,6630.88,51
855,62.00,6649.63,51
856,62.00,6687.87,51
857,62.00,6727.21,52
858,62.00,6766.18,51
859,62.00,6805.52,51
860,62.00,6844.85,50
861,160.00,6922.43,51
862,160.00,7022.43,52
863,160.00,7124.27,51
864,160.00,7226.84,51
865,160.00,7329.41,51
866,160.00,7431.62,51
867,160.00,7533.82,52
868,160.00,7636.40,51
869,160.00,7738.97,51
870,160.00,7841.18,51
871,160.00,7943.38,51
872,160.00,8045.96,52
873,160.00,8148.53,51
874,160.00,8250.74,51
875,160.00,8353.31,51
876,160.00,8455.52,51
877,160.00,8558.09,52
878,160.00,8660.29,51
879,78.00,8667.65,51
880,78.00,8620.22,51
881,78.00,8569.85,51
882,78.00,8519.12,51
883,78.00,8468.38,51
884,78.00,8417.65,51
885,78.00,8366.91,51
886,78.00,8316.18,51
887,78.00,8265.44,52
888,78.00,8214.71,51
889,78.00,8163.97,51
890,78.00,8113.24,50
891,78.00,8062.50,51
892,78.00,8012.13,52
893,78.00,7961.40,51
894,78.00,7910.66,51
895,78.00,7859.93,51
896,78.00,7809.19,51
897,78.00,7758.46,52
898,78.00,7707.72,50
899,78.00,7656.99,51
900,78.00,7606.62,51
901,147.00,7530.15,51
902,147.00,7437.87,52
903,147.00,7344.12,51
904,147.00,7250.37,51
905,147.00,7156.25,51
906,147.00,7062.50,51
907,147.00,6968.38,52
908,147.00,6874.63,51
909,147.00,6780.88,51
910,147.00,6686.77,51
911,147.00,6593.02,51
912,147.00,6498.90,52
913,147.00,6405.15,51
914,185.00,6297.43,51
915,185.00,6180.15,51
916,185.00,6061.77,51
917,185.00,5943.02,52
918,185.00,5824.63,51
919,185.00,5705.88,51
920,185.00,5587.13,51
921,125.00,5593.02,51
922,125.00,5665.81,52
923,125.00,5744.12,51
924,125.00,5822.79,50
925,125.00,5901.84,51
926,125.00,5980.88,51
927,125.00,6059.93,52
928,125.00,6138.97,51
929,125.00,6218.02,51
930,125.00,6297.06,51
931,125.00,6375.74,51
932,125.00,6454.78,52
933,125.00,6533.82,51
934,125.00,6612.87,51
935,125.00,6691.91,51
936,125.00,6770.96,51
937,125.00,6850.00,52
938,125.00,6928.68,51
939,125.00,7007.72,51
940,125.00,7086.77,51
941,166.00,7181.25,51
942,166.00,7286.03,52
943,166.00,7392.28,51
944,166.00,7498.53,51
945,166.00,7604.78,51
946,166.00,7711.03,50
947,166.00,7817.28,52
948,166.00,7923.53,51
949,166.00,8029.78,51
950,166.00,8136.03,51
951,236.00,8266.91,52
952,236.00,8415.44,52
953,236.00,8565.81,51
954,236.00,8716.54,51
955,236.00,8867.28,51
956,236.00,9017.65,51
957,236.00,9168.38,52
958,236.00,9319.12,51
959,236.00,9469.85,51
960,119.00,9485.66,51
961,119.00,9417.28,51
962,119.00,9341.91,52
963,119.00,9266.18,51
964,65.00,9210.66,51
965,65.00,9166.91,50
966,65.00,9123.90,51
967,65.00,9080.88,52
968,65.00,9037.50,51
969,65.00,8994.49,51
970,65.00,8951.47,51
971,65.00,8908.09,51
972,65.00,8865.07,51
973,65.00,8822.06,51
974,65.00,8778.68,51
975,65.00,8736.03,51
976,65.00,8692.65,51
977,65.00,8649.63,52
978,84.00,8672.43,51
979,84.00,8723.90,51
980,84.00,8776.47,50
981,84.00,8829.41,51
982,84.00,8882.35,51
983,84.00,8935.29,52
984,84.00,8919.49,51
985,84.00,8867.65,51
986,84.00,8813.24,51
987,204.00,8872.06,51
988,204.00,8995.59,52
989,204.00,9125.74,51
990,204.00,9256.99,51
991,204.00,9388.24,51
992,204.00,9519.12,51
993,204.00,9650.37,52
994,204.00,9781.62,51
995,59.00,9809.56,51
996,59.00,9775.37,51
997,59.00,9736.03,51
998,59.00,9696.32,51
999,59.00,9656.62,51
1000,59.00,9616.91,51
1001,59.00,9577.57,51
1002,59.00,9537.87,51
1003,59.00,9498.16,52
1004,59.00,9458.82,51
1005,59.00,9418.75,50
1006,59.00,9379.41,51
1007,59.00,9339.71,51
1008,59.00,9300.00,52
1009,59.00,9260.29,51
1010,59.00,9220.96,51
1011,179.00,9138.24,51
1012,179.00,9026.84,51
1013,179.00,8912.50,52
1014,179.00,8797.79,51
1015,179.00,8682.72,51
1016,78.00,8674.63,51
1017,78.00,8719.85,50
1018,78.00,8769.12,52
1019,78.00,8818.38,51
1020,78.00,8867.28,51
1021,78.00,8916.54,51
1022,78.00,8965.81,51
1023,78.00,9014.71,52
1024,78.00,9063.97,50
1025,78.00,9112.87,51
1026,78.00,9162.13,51
1027,78.00,9211.03,51
1028,78.00,9259.93,52
1029,78.00,9309.19,51
1030,78.00,9358.09,51
1031,78.00,9407.35,51
1032,78.00,9456.62,50
1033,78.00,9505.52,52
1034,78.00,9554.78,51
1035,78.00,9603.68,51
1036,78.00,9652.94,51
1037,78.00,9701.84,51
1038,78.00,9750.74,52
1039,78.00,9800.00,50
1040,78.00,9849.27,51
1041,248.00,9959.19,51
1042,248.00,10112.87,52
1043,248.00,10270.96,52
1044,248.00,10429.04,51
1045,248.00,10587.50,51
1046,248.00,10745.96,51
1047,248.00,10904.41,51
1048,248.00,11062.50,52
1049,248.00,11220.96,51
1050,248.00,11379.41,51
1051,248.00,11537.87,51
1052,248.00,11696.32,51
1053,248.00,11854.78,53
1054,248.00,12013.24,51
1055,248.00,12171.32,51
1056,122.00,12287.13,51
1057,122.00,12368.38,51
1058,122.00,12446.32,52
1059,122.00,12523.16,51
1060,122.00,12600.37,51
1061,122.00,12677.57,51
1062,122.00,12754.78,51
1063,122.00,12831.99,52
1064,122.00,12909.19,51
1065,122.00,12986.40,51
1066,28.00,13025.74,51
1067,28.00,13045.22,51
1068,28.00,13063.60,51
1069,28.00,13081.99,51
1070,28.00,13100.37,51
1071,28.00,13118.75,51
1072,28.00,13137.13,51
1073,28.00,13155.88,52
