0,-34.00,0.00,-360,360
1,-360.00,0.00,-360,360
2,-360.00,0.00,-360,360
3,-360.00,0.00,-360,360
4,-360.00,0.00,-360,360
5,-360.00,0.00,-360,360
6,-360.00,0.00,-360,360
7,-360.00,0.00,-360,360
8,-360.00,0.00,-360,360
9,-360.00,0.00,-360,360
10,-360.00,0.00,-360,360
11,-360.00,0.00,-360,360
12,-360.00,0.00,-360,360
13,-360.00,0.00,-360,360
14,-360.00,0.00,-360,360
15,-360.00,0.00,-360,360
16,-360.00,0.00,-360,360
17,-360.00,0.00,-360,360
18,-360.00,0.00,-360,360
19,-360.00,0.00,-360,360
20,-360.00,0.00,-360,360
21,-360.00,0.00,-360,360
22,-360.00,0.00,-360,360
23,-360.00,0.00,-360,360
24,-360.00,0.00,-360,360
25,-360.00,0.00,-360,360
26,-360.00,0.00,-360,360
27,-360.00,0.00,-360,360
28,-360.00,0.00,-360,360
29,-360.00,0.00,-360,360
30,-360.00,0.00,-360,360
31,-360.00,0.00,-360,360
32,-360.00,0.00,-360,360
33,-360.00,0.00,-360,360
34,-360.00,0.00,-360,360
35,-360.00,0.00,-360,360
36,-360.00,0.00,-360,360
37,-360.00,0.00,-360,360
38,-360.00,0.00,-360,360
39,-360.00,0.00,-360,360
40,-360.00,0.00,-360,360
41,-360.00,0.00,-360,360
42,-360.00,0.00,-360,360
43,-360.00,0.00,-360,360
44,-360.00,0.00,-360,360
45,-360.00,0.00,-360,360
46,-360.00,0.00,-360,360
47,-360.00,0.00,-360,360
48,-360.00,0.00,-360,360
49,-360.00,0.00,-360,360
50,-360.00,0.00,-360,360
51,-360.00,0.00,-360,360
52,-360.00,0.00,-360,360
53,-360.00,0.00,-360,360
54,-360.00,0.00,-360,360
55,-360.00,0.00,-360,360
56,-360.00,0.00,-360,360
57,-360.00,0.00,-360,360
58,-360.00,0.00,-360,360
59,-360.00,0.00,-360,360
60,-360.00,0.00,-360,360
61,-360.00,0.00,-360,360
62,-360.00,0.00,-360,360
63,-360.00,0.00,-360,360
64,-360.00,0.00,-360,360
65,-360.00,0.00,-360,360
66,-360.00,0.00,-360,360
67,-360.00,0.00,-360,360
68,-360.00,0.00,-360,360
69,-360.00,0.00,-360,360
70,-360.00,0.00,-360,360
71,-360.00,0.00,-360,360
72,-360.00,0.00,-360,360
73,-360.00,0.00,-360,360
74,-360.00,0.00,-360,360
75,-360.00,0.00,-360,360
76,-360.00,0.00,-360,360
77,-360.00,0.00,-360,360
78,-360.00,0.00,-360,360
79,-360.00,0.00,-360,360
80,-360.00,0.00,-360,360
81,-360.00,0.00,-360,360
82,-360.00,0.00,-360,360
83,-360.00,0.00,-360,360
84,-360.00,0.00,-360,360
85,-360.00,0.00,-360,360
86,-360.00,0.00,-360,360
87,-360.00,0.00,-360,360
88,-360.00,0.00,-360,360
89,-360.00,0.00,-360,360
90,-360.00,0.00,-360,360
91,-360.00,0.00,-360,360
92,-360.00,0.00,-360,360
93,-360.00,0.00,-360,360
94,-360.00,0.00,-360,360
95,-360.00,0.00,-360,360
96,-360.00,0.00,-360,360
97,-360.00,0.00,-360,360
98,-360.00,0.00,-360,360
99,-360.00,0.00,-360,360
100,-360.00,0.00,-360,360
101,-360.00,0.00,-360,360
102,-360.00,0.00,-360,360
103,-360.00,0.00,-360,360
104,-360.00,0.00,-360,360
105,-360.00,0.00,-360,360
106,-360.00,0.00,-360,360
107,-360.00,0.00,-360,360
108,-360.00,0.00,-360,360
109,-360.00,0.00,-360,360
110,-360.00,0.00,-360,360
111,-360.00,0.00,-360,360
112,-360.00,0.00,-360,360
113,-360.00,0.00,-360,360
114,-360.00,0.00,-360,360
115,-360.00,0.00,-360,360
116,-360.00,0.00,-360,360
117,-360.00,0.00,-360,360
118,-360.00,0.00,-360,360
119,-360.00,0.00,-360,360
120,-360.00,0.00,-360,360
121,-360.00,0.00,-360,360
122,-360.00,0.00,-360,360
123,-360.00,0.00,-360,360
124,-360.00,0.00,-360,360
125,-360.00,0.00,-360,360
126,-360.00,0.00,-360,360
127,-360.00,0.00,-360,360
128,-360.00,0.00,-360,360
129,-360.00,0.00,-360,360
130,-360.00,0.00,-360,360
131,-360.00,0.00,-360,360
132,-360.00,0.00,-360,360
133,-360.00,0.00,-360,360
134,-360.00,0.00,-360,360
135,-360.00,0.00,-360,360
136,-360.00,0.00,-360,360
137,-360.00,0.00,-360,360
138,-360.00,0.00,-360,360
139,-360.00,0.00,-360,360
140,-360.00,0.00,-360,360
141,-360.00,0.00,-360,360
142,-360.00,0.00,-360,360
143,-360.00,0.00,-360,360
144,-360.00,0.00,-360,360
145,-360.00,0.00,-360,360
146,-360.00,0.00,-360,360
147,-360.00,0.00,-360,360
148,-360.00,0.00,-360,360
149,-360.00,0.00,-360,360
150,-360.00,0.00,-360,360
151,-360.00,0.00,-360,360
152,-360.00,0.00,-360,360
153,-360.00,0.00,-360,360
154,-360.00,0.00,-360,360
155,-360.00,0.00,-360,360
156,-360.00,0.00,-360,360
157,-360.00,0.00,-360,360
158,-360.00,0.00,-360,360
159,-360.00,0.00,-360,360
160,-360.00,0.00,-360,360
161,-360.00,0.00,-360,360
162,-360.00,0.00,-360,360
163,-360.00,0.00,-360,360
164,-360.00,0.00,-360,360
165,-360.00,0.00,-360,360
166,-360.00,0.00,-360,360
167,-360.00,0.00,-360,360
168,-360.00,0.00,-360,360
169,-360.00,0.00,-360,360
170,-360.00,0.00,-360,360
171,-360.00,0.00,-360,360
172,-360.00,0.00,-360,360
173,-360.00,0.00,-360,360
174,-360.00,0.00,-360,360
175,-360.00,0.00,-360,360
176,-360.00,0.00,-360,360
177,-360.00,0.00,-360,360
178,-360.00,0.00,-360,360
179,-360.00,0.00,-360,360
180,-360.00,0.00,-360,360
181,-360.00,0.00,-360,360
182,-360.00,0.00,-360,360
183,-360.00,0.00,-360,360
184,-360.00,0.00,-360,360
185,-360.00,0.00,-360,360
186,-360.00,0.00,-360,360
187,-360.00,0.00,-360,360
188,-360.00,0.00,-360,360
189,-360.00,0.00,-360,360
190,-360.00,0.00,-360,360
191,-360.00,0.00,-360,360
192,-360.00,0.00,-360,360
193,-360.00,0.00,-360,360
194,-360.00,0.00,-360,360
195,-360.00,0.00,-360,360
196,-360.00,0.00,-360,360
197,-360.00,0.00,-360,360
198,-360.00,0.00,-360,360
199,-360.00,0.00,-360,360
200,-360.00,0.00,-360,360
201,-360.00,0.00,-360,360
202,-360.00,0.00,-360,360
203,-360.00,0.00,-360,360
204,-360.00,0.00,-360,360
205,-360.00,0.00,-360,360
206,-360.00,0.00,-360,360
207,-360.00,0.00,-360,360
208,-360.00,0.00,-360,360
209,-360.00,0.00,-360,360
210,-360.00,0.00,-360,360
211,-360.00,0.00,-360,360
212,-360.00,0.00,-360,360
213,-360.00,0.00,-360,360
214,-360.00,0.00,-360,360
215,-360.00,0.00,-360,360
216,-360.00,0.00,-360,360
217,-360.00,0.00,-360,360
218,-360.00,0.00,-360,360
219,-360.00,0.00,-360,360
220,-360.00,0.00,-360,360
221,-360.00,0.00,-360,360
222,-360.00,0.00,-360,360
223,-360.00,0.00,-360,360
224,-360.00,0.00,-360,360
225,-360.00,0.00,-360,360
226,-360.00,0.00,-360,360
227,-360.00,0.00,-360,360
228,-360.00,0.00,-360,360
229,-360.00,0.00,-360,360
230,-360.00,0.00,-360,360
231,-360.00,0.00,-360,360
232,-360.00,0.00,-360,360
233,-360.00,0.00,-360,360
234,-360.00,0.00,-360,360
235,-360.00,0.00,-360,360
236,-360.00,0.00,-360,360
237,-360.00,0.00,-360,360
238,-360.00,0.00,-360,360
239,-360.00,0.00,-360,360
240,-360.00,0.00,-360,360
241,-360.00,0.00,-360,360
242,-360.00,0.00,-360,360
243,-360.00,0.00,-360,360
244,-360.00,0.00,-360,360
245,-360.00,0.00,-360,360
246,-360.00,0.00,-360,360
247,-360.00,0.00,-360,360
248,-360.00,0.00,-360,360
249,-360.00,0.00,-360,360
250,-360.00,0.00,-360,360
251,-360.00,0.00,-360,360
252,-360.00,0.00,-360,360
253,-360.00,0.00,-360,360
254,-360.00,0.00,-360,360
255,-360.00,0.00,-360,360
256,-360.00,0.00,-360,360
257,-360.00,0.00,-360,360
258,-360.00,0.00,-360,360
259,-360.00,0.00,-360,360
260,-360.00,0.00,-360,360
261,-360.00,0.00,-360,360
262,-360.00,0.00,-360,360
263,-360.00,0.00,-360,360
264,-360.00,0.00,-360,360
265,-360.00,0.00,-360,360
266,-360.00,0.00,-360,360
267,-360.00,0.00,-360,360
268,-360.00,0.00,-360,360
269,-360.00,0.00,-360,360
270,-360.00,0.00,-360,360
271,-360.00,0.00,-360,360
272,-360.00,0.00,-360,360
273,-360.00,0.00,-360,360
274,-360.00,0.00,-360,360
275,-360.00,0.00,-360,360
276,-360.00,0.00,-360,360
277,-360.00,0.00,-360,360
278,-360.00,0.00,-360,360
279,-360.00,0.00,-360,360
280,-360.00,0.00,-360,360
281,-360.00,0.00,-360,360
282,-360.00,0.00,-360,360
283,-360.00,0.00,-360,360
284,-360.00,0.00,-360,360
285,-360.00,0.00,-360,360
286,-360.00,0.00,-360,360
287,-360.00,0.00,-360,360
288,-360.00,0.00,-360,360
289,-360.00,0.00,-360,360
290,-360.00,0.00,-360,360
291,-360.00,0.00,-360,360
292,-360.00,0.00,-360,360
293,-360.00,0.00,-360,360
294,-360.00,0.00,-360,360
295,-360.00,0.00,-360,360
296,-360.00,0.00,-360,360
297,-360.00,0.00,-360,360
298,-360.00,0.00,-360,360
299,-360.00,0.00,-360,360
300,-360.00,0.00,-360,360
301,-360.00,0.00,-360,360
302,-360.00,0.00,-360,360
303,-360.00,0.00,-360,360
304,-360.00,0.00,-360,360
305,-360.00,0.00,-360,360
306,-360.00,0.00,-360,360
307,-360.00,0.00,-360,360
308,-360.00,0.00,-360,360
309,-360.00,0.00,-360,360
310,-360.00,0.00,-360,360
311,-360.00,0.00,-360,360
312,-360.00,0.00,-360,360
313,-360.00,0.00,-360,360
314,-360.00,0.00,-360,360
315,-360.00,0.00,-360,360
316,-360.00,0.00,-360,360
317,-360.00,0.00,-360,360
318,-360.00,0.00,-360,360
319,-360.00,0.00,-360,360
320,-360.00,0.00,-360,360
321,-360.00,0.00,-360,360
322,-360.00,0.00,-360,360
323,-360.00,0.00,-360,360
324,-360.00,0.00,-360,360
325,-360.00,0.00,-360,360
326,-360.00,0.00,-360,360
327,-360.00,0.00,-360,360
328,-360.00,0.00,-360,360
329,-360.00,0.00,-360,360
330,-360.00,0.00,-360,360
331,-360.00,0.00,-360,360
332,-360.00,0.00,-360,360
333,-360.00,0.00,-360,360
334,-360.00,0.00,-360,360
335,-360.00,0.00,-360,360
336,-360.00,0.00,-360,360
337,-360.00,0.00,-360,360
338,-360.00,0.00,-360,360
339,-360.00,0.00,-360,360
340,-360.00,0.00,-360,360
341,-360.00,0.00,-360,360
342,-360.00,0.00,-360,360
343,-360.00,0.00,-360,360
344,-360.00,0.00,-360,360
345,-360.00,0.00,-360,360
346,-360.00,0.00,-360,360
347,-360.00,0.00,-360,360
348,-360.00,0.00,-360,360
349,-360.00,0.00,-360,360
350,-360.00,0.00,-360,360
351,-360.00,0.00,-360,360
352,-360.00,0.00,-360,360
353,-360.00,0.00,-360,360
354,-360.00,0.00,-360,360
355,-360.00,0.00,-360,360
356,-360.00,0.00,-360,360
